paquete_sha,capa,idx,productos,municipio,departamento,departamento_origen,sensor,sensor_date,dano,dano_agrupado,confianza,validacion_campo,event_code,notas,lat,lon,first_seen,snapshot_date
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,4,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.068354869000075,-75.8780526239999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,5,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.068277457000079,-75.87799732399992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,6,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.0682080220000785,-75.87818213599991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,7,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.06349576000008,-75.87366079499992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,8,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.067942751000089,-75.87788923999994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,9,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.067486951000092,-75.87728699199994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,10,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.067747705000045,-75.87756420499994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,11,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.067671671000085,-75.87747225699991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,12,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066822540000089,-75.87672928299992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,13,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064421917000061,-75.87466659599994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,14,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066796490000058,-75.87634773499991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,15,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066905525000038,-75.87561135199991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,16,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066756780000048,-75.87558995599994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,17,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066816666000079,-75.87583554699995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,18,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.0652766920000545,-75.87647639099993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,19,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.06554053900004,-75.87651383799994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,20,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065411170000061,-75.87657018399995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,21,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.0656775460000745,-75.87473893399994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,22,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065917049000063,-75.87575132199993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,23,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.0655489140000896,-75.87556006999995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,24,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065757413000085,-75.87461540299995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,25,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065840678000086,-75.87459961899992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,26,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065504644000043,-75.87383459799992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,27,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.06535518000004,-75.87385371599993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,28,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064876173000073,-75.87198746399991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,29,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064407895000045,-75.87036960799992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,30,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064105667000092,-75.8687436969999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,31,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064210642000091,-75.86888182599995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,32,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065779578000047,-75.86999843099994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,33,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066202239000063,-75.8704723539999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,34,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064651744000059,-75.86942396599994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,35,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064451781000059,-75.86890295699993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,36,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.0644835340000895,-75.86903034199992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,37,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.06478381800008,-75.86785963999995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,38,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064352985000085,-75.86775900999993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,39,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064707627000075,-75.86686125699993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,40,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064428335000059,-75.86598085199995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,41,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064827753000088,-75.86570168299994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,42,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.0649828530000605,-75.86567005299992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,43,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065103444000044,-75.86756899499994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,44,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065463400000056,-75.86781051799994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,45,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.0653653160000545,-75.86783540099992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,46,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065342669000074,-75.8677193979999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,47,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064984505000041,-75.86784171499994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,48,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065773780000086,-75.86761309499991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,49,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065999604000069,-75.86755427199995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,50,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.06602674700008,-75.86771803599993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,51,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065941759000054,-75.86817954299994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,52,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066366923000089,-75.8674069519999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,53,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066332054000043,-75.86790263599994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,54,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066196577000085,-75.86690417299991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,55,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066248557000051,-75.86725216299993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,56,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066054653000037,-75.8673133019999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,57,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066442942000037,-75.86683173299991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,58,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066438778000077,-75.86653610899992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,59,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065527736000092,-75.86574354599992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,60,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064864485000044,-75.86380977199991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,61,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.067079172000092,-75.86680301899992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,62,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.067574258000093,-75.86660129299992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,Pleiades_20260812_BuildingDamageAsessment_Viterbo,63,"4250,4251,4252,4253,4254,4255",Viterbo,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.0676452890000405,-75.86464119999994,2026-08-21T09:23:47Z,2026-09-01
